timestamp,solar_power,
13.11.2019 19:56:53,0,
13.11.2019 18:56:53,0,
13.11.2019 17:56:53,0,
13.11.2019 16:56:53,4684,
13.11.2019 15:56:53,11833,
13.11.2019 14:56:53,11950,
13.11.2019 13:56:53,12378,
13.11.2019 12:56:53,99324,
13.11.2019 11:56:53,107009,
13.11.2019 10:56:53,107167,
13.11.2019 09:56:53,87446,
13.11.2019 08:56:53,60384,
13.11.2019 07:56:53,30414,
13.11.2019 06:56:53,5726,
13.11.2019 05:56:53,0,
13.11.2019 04:56:53,0,
13.11.2019 03:56:53,0,
13.11.2019 02:56:53,0,
13.11.2019 01:56:53,0,
13.11.2019 00:56:53,0,
12.11.2019 23:56:53,0,
12.11.2019 22:56:53,0,
12.11.2019 21:56:53,0,
12.11.2019 20:56:53,0,
12.11.2019 19:56:53,0,
12.11.2019 18:56:53,0,
12.11.2019 17:56:53,0,
12.11.2019 16:56:53,6489,
12.11.2019 15:56:53,31999,
12.11.2019 14:56:53,64169,
12.11.2019 13:56:53,89115,
12.11.2019 12:56:53,109405,
12.11.2019 11:56:53,108442,
12.11.2019 10:56:53,96207,
12.11.2019 09:56:53,74845,
12.11.2019 08:56:53,52580,
12.11.2019 07:56:53,25587,
12.11.2019 06:56:53,4786,
12.11.2019 05:56:53,0,
12.11.2019 04:56:53,0,
12.11.2019 03:56:53,0,
12.11.2019 02:56:53,0,
12.11.2019 01:56:53,0,
12.11.2019 00:56:53,0,
11.11.2019 23:56:53,0,
11.11.2019 22:56:53,0,
11.11.2019 21:56:53,0,
11.11.2019 20:56:53,0,
11.11.2019 19:56:53,0,
11.11.2019 18:56:53,0,
11.11.2019 17:56:53,0,
11.11.2019 16:56:53,5987,
11.11.2019 15:56:53,25689,
11.11.2019 14:56:53,59576,
11.11.2019 13:56:53,61339,
11.11.2019 12:56:53,50307,
11.11.2019 11:56:53,35385,
11.11.2019 10:56:53,78743,
27.10.2021 15:04:54,49240,
27.10.2021 14:04:53,55130,
27.10.2021 13:04:54,59370,
27.10.2021 12:04:53,73910,
27.10.2021 11:04:54,84440,
27.10.2021 10:04:53,62960,
27.10.2021 09:04:53,47660,
27.10.2021 08:04:54,20610,
27.10.2021 07:04:54,3970,
27.10.2021 06:05:00,0,
27.10.2021 05:05:00,0,
27.10.2021 04:05:00,0,
27.10.2021 03:04:59,0,
27.10.2021 02:05:00,0,
27.10.2021 01:04:59,0,
27.10.2021 00:04:59,0,
26.10.2021 23:05:00,0,
26.10.2021 22:05:00,0,
26.10.2021 21:05:00,0,
26.10.2021 20:05:00,0,
26.10.2021 19:05:00,0,
26.10.2021 18:04:59,750,
26.10.2021 17:05:00,15770,
26.10.2021 16:05:00,43400,
26.10.2021 15:05:00,67220,
26.10.2021 14:05:00,83810,
26.10.2021 13:05:00,89370,
26.10.2021 12:04:59,96150,
26.10.2021 11:05:00,79700,
26.10.2021 10:04:59,70620,
26.10.2021 09:04:59,51250,
26.10.2021 08:05:00,25050,
26.10.2021 07:04:59,4110,
26.10.2021 06:05:00,0,
26.10.2021 05:04:59,0,
26.10.2021 04:04:59,0,
26.10.2021 03:05:00,0,
26.10.2021 02:04:59,0,
26.10.2021 01:05:00,0,
26.10.2021 00:05:00,0,
25.10.2021 23:04:59,0,
25.10.2021 22:05:00,0,
25.10.2021 21:05:00,0,
25.10.2021 20:05:00,0,
25.10.2021 19:05:00,0,
25.10.2021 18:04:59,700,
25.10.2021 17:04:59,15230,
25.10.2021 16:05:00,30960,
25.10.2021 15:05:00,67980,
25.10.2021 14:04:59,86000,
25.10.2021 13:05:00,97790,
25.10.2021 12:05:00,98610,
25.10.2021 11:05:00,90900,
25.10.2021 10:05:00,76960,
25.10.2021 09:05:00,57690,
25.10.2021 08:05:00,26610,
25.10.2021 07:05:00,4960,
25.10.2021 06:05:00,0,
25.10.2021 05:04:59,0,
25.10.2021 04:04:59,0,
25.10.2021 03:05:00,0,
25.10.2021 02:04:59,0,
25.10.2021 01:04:59,0,
25.10.2021 00:05:00,0,
24.10.2021 23:05:00,0,
24.10.2021 22:05:00,0,
24.10.2021 21:05:00,0,
24.10.2021 20:05:00,0,
24.10.2021 19:04:59,0,
24.10.2021 18:04:59,740,
24.10.2021 17:05:00,15850,
24.10.2021 16:05:00,41540,
24.10.2021 15:04:59,81510,
24.10.2021 14:05:00,85580,
24.10.2021 13:04:59,95040,
24.10.2021 12:05:00,115950,
24.10.2021 11:04:59,108310,
24.10.2021 10:04:59,75180,
24.10.2021 09:05:00,40160,
24.10.2021 08:05:00,23890,
24.10.2021 07:05:00,4770,
24.10.2021 06:05:00,0,
24.10.2021 05:04:59,0,
24.10.2021 04:04:59,0,
24.10.2021 03:04:59,0,
24.10.2021 02:05:00,0,
24.10.2021 01:04:59,0,
24.10.2021 00:05:00,0,
23.10.2021 23:04:59,0,
23.10.2021 22:04:59,0,
23.10.2021 21:05:00,0,
23.10.2021 20:04:59,0,
23.10.2021 19:05:00,0,
23.10.2021 18:05:00,860,
23.10.2021 17:05:06,15650,
23.10.2021 16:05:06,36560,
23.10.2021 15:05:05,37960,
23.10.2021 14:05:05,67170,
23.10.2021 13:05:05,94220,
23.10.2021 12:05:06,102260,
23.10.2021 11:05:05,92080,
23.10.2021 10:05:06,65440,
23.10.2021 09:05:05,57830,
23.10.2021 08:05:05,27550,
23.10.2021 07:05:05,4940,
23.10.2021 06:05:06,0,
23.10.2021 05:05:06,0,
23.10.2021 04:05:06,0,
23.10.2021 03:05:06,0,
23.10.2021 02:05:06,0,
23.10.2021 01:05:05,0,
23.10.2021 00:05:06,0,
22.10.2021 23:05:06,0,
22.10.2021 22:05:05,0,
22.10.2021 21:05:05,0,
22.10.2021 20:05:06,0,
22.10.2021 19:05:06,0,
22.10.2021 18:05:05,800,
22.10.2021 17:05:06,16350,
22.10.2021 16:05:06,29110,
22.10.2021 15:05:06,30520,
22.10.2021 14:05:05,84010,
22.10.2021 13:05:06,101340,
22.10.2021 12:05:06,107830,
22.10.2021 11:05:06,101060,
22.10.2021 10:05:05,83850,
22.10.2021 09:05:06,59860,
22.10.2021 08:05:05,27500,
22.10.2021 07:05:05,4840,
22.10.2021 06:05:06,0,
22.10.2021 05:05:06,0,
22.10.2021 04:05:06,0,
22.10.2021 03:05:06,0,
22.10.2021 02:05:06,0,
22.10.2021 01:05:06,0,
22.10.2021 00:05:06,0,
21.10.2021 23:05:06,0,
21.10.2021 22:05:06,0,
21.10.2021 21:05:06,0,
21.10.2021 20:05:06,0,
21.10.2021 19:05:05,0,
21.10.2021 18:05:06,850,
21.10.2021 17:05:06,19020,
21.10.2021 16:05:05,29850,
21.10.2021 15:05:05,71620,
21.10.2021 14:05:05,106780,
21.10.2021 13:05:06,120110,
21.10.2021 12:05:06,111810,
21.10.2021 11:05:06,97530,
21.10.2021 10:05:06,76340,
21.10.2021 09:05:05,58360,
21.10.2021 08:05:06,27940,
21.10.2021 07:05:06,4520,
21.10.2021 06:05:06,0,
21.10.2021 05:05:06,0,
21.10.2021 04:05:05,0,
21.10.2021 03:05:06,0,
21.10.2021 02:05:06,0,
21.10.2021 01:05:06,0,
21.10.2021 00:05:05,0,
20.10.2021 23:05:06,0,
20.10.2021 22:05:05,0,
20.10.2021 21:05:05,0,
20.10.2021 20:05:05,0,
20.10.2021 19:05:06,0,
20.10.2021 18:05:06,1020,
20.10.2021 17:05:06,18680,
20.10.2021 16:05:06,43530,
20.10.2021 15:05:06,84430,
20.10.2021 14:05:06,107370,
20.10.2021 13:05:06,118880,
20.10.2021 12:05:05,117680,
20.10.2021 11:05:06,99740,
20.10.2021 10:05:06,83980,
20.10.2021 09:05:06,64690,
20.10.2021 08:05:06,25140,
20.10.2021 07:05:05,5170,
20.10.2021 06:05:07,0,
20.10.2021 05:05:05,0,
20.10.2021 04:05:40,0,
20.10.2021 03:05:40,0,
20.10.2021 02:05:39,0,
20.10.2021 01:05:40,0,
20.10.2021 00:05:40,0,
19.10.2021 23:05:40,0,
19.10.2021 22:05:39,0,
19.10.2021 21:05:40,0,
19.10.2021 20:05:40,0,
19.10.2021 19:05:39,0,
19.10.2021 18:05:40,1220,
19.10.2021 17:05:39,17780,
19.10.2021 16:05:39,50370,
19.10.2021 15:05:40,85380,
19.10.2021 14:05:39,109580,
19.10.2021 13:05:38,119580,
19.10.2021 12:05:39,96450,
19.10.2021 11:05:38,71620,
19.10.2021 10:05:37,68160,
19.10.2021 09:05:37,51940,
19.10.2021 08:05:37,27580,
19.10.2021 07:05:39,5640,
19.10.2021 06:05:37,0,
19.10.2021 05:05:38,0,
19.10.2021 04:05:38,0,
19.10.2021 03:05:39,0,
19.10.2021 02:05:37,0,
19.10.2021 01:05:39,0,
19.10.2021 00:05:39,0,
18.10.2021 23:05:39,0,
18.10.2021 22:05:38,0,
18.10.2021 21:05:38,0,
18.10.2021 20:05:39,0,
18.10.2021 19:05:37,0,
18.10.2021 18:05:37,1430,
18.10.2021 17:05:37,20230,
18.10.2021 16:05:37,51680,
18.10.2021 15:05:37,74290,
18.10.2021 14:05:37,76360,
18.10.2021 13:05:36,76680,
18.10.2021 12:05:36,87580,
18.10.2021 11:05:37,112110,
18.10.2021 10:05:36,101120,
18.10.2021 09:05:37,71500,
18.10.2021 08:05:36,33930,
18.10.2021 07:05:37,6160,
18.10.2021 06:05:37,0,
18.10.2021 05:05:37,0,
18.10.2021 04:05:37,0,
18.10.2021 03:05:36,0,
18.10.2021 02:05:37,0,
18.10.2021 01:05:38,0,
18.10.2021 00:05:37,0,
17.10.2021 23:05:37,0,
17.10.2021 22:05:39,0,
17.10.2021 21:05:37,0,
17.10.2021 20:05:36,0,
17.10.2021 19:05:37,0,
17.10.2021 18:05:37,1690,
17.10.2021 17:05:36,23490,
17.10.2021 16:05:35,59270,
17.10.2021 15:05:36,91300,
17.10.2021 14:05:35,114830,
17.10.2021 13:05:35,104030,
17.10.2021 12:05:36,94200,
17.10.2021 11:05:35,80080,
17.10.2021 10:05:35,57960,
17.10.2021 09:05:36,42820,
17.10.2021 08:05:36,21930,
17.10.2021 07:05:36,5170,
17.10.2021 06:05:37,0,
17.10.2021 05:05:36,0,
17.10.2021 04:05:36,0,
17.10.2021 03:05:35,0,
17.10.2021 02:05:36,0,
17.10.2021 01:05:36,0,
17.10.2021 00:05:35,0,
16.10.2021 23:05:36,0,
16.10.2021 22:05:36,0,
16.10.2021 21:05:36,0,
16.10.2021 20:05:35,0,
16.10.2021 19:05:36,0,
16.10.2021 18:05:36,1780,
16.10.2021 17:05:35,22280,
16.10.2021 16:05:41,55880,
16.10.2021 15:05:41,87250,
16.10.2021 14:05:39,108020,
16.10.2021 13:05:40,121090,
16.10.2021 12:05:39,121380,
16.10.2021 11:05:40,99420,
16.10.2021 10:05:40,81330,
16.10.2021 09:05:40,59800,
16.10.2021 08:05:40,33360,
16.10.2021 07:05:41,7550,
16.10.2021 06:05:41,30,
16.10.2021 05:05:41,0,
16.10.2021 04:05:42,0,
16.10.2021 03:05:41,0,
16.10.2021 02:05:39,0,
16.10.2021 01:05:40,0,
16.10.2021 00:05:40,0,
15.10.2021 23:05:40,0,
15.10.2021 22:05:39,0,
15.10.2021 21:05:40,0,
15.10.2021 20:05:40,0,
15.10.2021 19:05:39,0,
15.10.2021 18:05:38,2070,
15.10.2021 17:05:40,21480,
15.10.2021 16:05:39,46830,
15.10.2021 15:05:39,83540,
15.10.2021 14:05:39,119600,
15.10.2021 13:05:39,120270,
15.10.2021 12:05:39,97100,
15.10.2021 11:05:39,84170,
15.10.2021 10:05:39,60300,
15.10.2021 09:05:39,45800,
15.10.2021 08:05:38,31610,
15.10.2021 07:05:38,6140,
15.10.2021 06:05:39,30,
15.10.2021 05:05:38,0,
15.10.2021 04:05:39,0,
15.10.2021 03:05:38,0,
15.10.2021 02:05:39,0,
15.10.2021 01:05:38,0,
15.10.2021 00:05:38,0,
14.10.2021 23:05:39,0,
14.10.2021 22:05:39,0,
14.10.2021 21:05:38,0,
14.10.2021 20:05:38,0,
14.10.2021 19:05:39,0,
14.10.2021 18:05:38,2300,
14.10.2021 17:05:37,25250,
14.10.2021 16:05:37,49420,
14.10.2021 15:05:36,58590,
14.10.2021 14:05:38,57630,
14.10.2021 13:05:37,68350,
14.10.2021 12:05:37,124880,
14.10.2021 11:05:37,108260,
14.10.2021 10:05:36,87020,
14.10.2021 09:05:37,62520,
14.10.2021 08:05:37,33390,
14.10.2021 07:05:37,6800,
14.10.2021 06:05:38,30,
14.10.2021 05:05:37,0,
14.10.2021 04:05:37,0,
14.10.2021 03:05:37,0,
14.10.2021 02:05:37,0,
14.10.2021 01:05:37,0,
14.10.2021 00:05:37,0,
13.10.2021 23:05:36,0,
13.10.2021 22:05:37,0,
13.10.2021 21:05:37,0,
13.10.2021 20:05:37,0,
13.10.2021 19:05:37,0,
13.10.2021 18:05:37,2470,
13.10.2021 17:05:36,25580,
13.10.2021 16:05:36,60010,
13.10.2021 15:05:36,87150,
13.10.2021 14:05:36,119430,
13.10.2021 13:05:36,123630,
13.10.2021 12:05:36,87500,
13.10.2021 11:05:36,84520,
13.10.2021 10:05:36,56950,
13.10.2021 09:05:36,40870,
13.10.2021 08:05:37,22300,
13.10.2021 07:05:36,5890,
13.10.2021 06:05:36,30,
13.10.2021 05:05:36,0,
13.10.2021 04:05:36,0,
13.10.2021 03:05:37,0,
13.10.2021 02:05:23,0,
13.10.2021 01:05:23,0,
13.10.2021 00:05:24,0,
12.10.2021 23:05:23,0,
12.10.2021 22:05:23,0,
12.10.2021 21:05:23,0,
12.10.2021 20:05:23,0,
12.10.2021 19:05:23,0,
12.10.2021 18:05:22,2520,
12.10.2021 17:05:22,23720,
12.10.2021 16:05:22,56740,
12.10.2021 15:05:22,79350,
12.10.2021 14:05:22,89100,
12.10.2021 13:05:23,106290,
12.10.2021 12:05:22,88870,
12.10.2021 11:05:23,78510,
12.10.2021 10:05:22,73070,
12.10.2021 09:05:23,52790,
12.10.2021 08:05:22,26590,
12.10.2021 07:05:23,6240,
12.10.2021 06:05:22,30,
12.10.2021 05:05:23,0,
12.10.2021 04:05:22,0,
12.10.2021 03:05:23,0,
12.10.2021 02:05:22,0,
12.10.2021 01:05:22,0,
12.10.2021 00:05:23,0,
11.10.2021 23:05:23,0,
11.10.2021 22:05:22,0,
11.10.2021 21:05:22,0,
11.10.2021 20:05:23,0,
11.10.2021 19:05:23,0,
11.10.2021 18:05:23,2080,
11.10.2021 17:05:22,21990,
11.10.2021 16:05:22,51240,
11.10.2021 15:05:23,76720,
11.10.2021 14:05:22,94080,
11.10.2021 13:05:23,110830,
11.10.2021 12:05:23,113990,
11.10.2021 11:05:22,101090,
11.10.2021 10:05:22,81840,
11.10.2021 09:05:23,54840,
11.10.2021 08:05:23,27150,
11.10.2021 07:05:23,6050,
11.10.2021 06:05:22,30,
11.10.2021 05:05:23,0,
11.10.2021 04:05:23,0,
11.10.2021 03:05:22,0,
11.10.2021 02:05:23,0,
11.10.2021 01:05:23,0,
11.10.2021 00:05:22,0,
10.10.2021 23:05:23,0,
10.10.2021 22:05:22,0,
10.10.2021 21:05:22,0,
10.10.2021 20:05:23,0,
10.10.2021 19:05:23,0,
10.10.2021 18:05:22,2440,
10.10.2021 17:05:23,24290,
10.10.2021 16:05:22,53810,
10.10.2021 15:05:23,73860,
10.10.2021 14:05:22,107010,
10.10.2021 13:05:23,125370,
10.10.2021 12:05:23,112410,
10.10.2021 11:05:23,94320,
10.10.2021 10:05:23,72700,
10.10.2021 09:05:23,51150,
10.10.2021 08:05:22,23170,
10.10.2021 07:05:23,5980,
10.10.2021 06:05:22,30,
10.10.2021 05:05:23,0,
10.10.2021 04:05:23,0,
10.10.2021 03:05:22,0,
10.10.2021 02:05:23,0,
10.10.2021 01:05:23,0,
10.10.2021 00:05:23,0,
09.10.2021 23:05:23,0,
09.10.2021 22:05:22,0,
09.10.2021 21:05:23,0,
09.10.2021 20:05:23,0,
09.10.2021 19:05:22,0,
09.10.2021 18:05:23,3090,
09.10.2021 17:05:23,25820,
09.10.2021 16:05:23,60440,
09.10.2021 15:05:23,86280,
09.10.2021 14:05:22,99160,
09.10.2021 13:05:22,107260,
09.10.2021 12:05:22,98990,
09.10.2021 11:05:23,89610,
09.10.2021 10:05:28,81400,
09.10.2021 09:05:29,70410,
09.10.2021 08:05:28,34940,
09.10.2021 07:05:29,7140,
09.10.2021 06:05:29,30,
09.10.2021 05:05:28,0,
09.10.2021 04:05:29,0,
09.10.2021 03:05:29,0,
09.10.2021 02:05:28,0,
09.10.2021 01:05:29,0,
09.10.2021 00:05:29,0,
08.10.2021 23:05:28,0,
08.10.2021 22:05:28,0,
08.10.2021 21:05:29,0,
08.10.2021 20:05:29,0,
08.10.2021 19:05:29,0,
08.10.2021 18:05:29,3210,
08.10.2021 17:05:29,23690,
08.10.2021 16:05:29,58330,
08.10.2021 15:05:29,65120,
08.10.2021 14:05:29,66650,
08.10.2021 13:05:29,79150,
08.10.2021 12:05:29,89500,
08.10.2021 11:05:28,97940,
08.10.2021 10:05:29,99120,
08.10.2021 09:05:29,72680,
08.10.2021 08:05:28,35510,
08.10.2021 07:05:29,7040,
08.10.2021 06:05:29,30,
08.10.2021 05:05:29,0,
08.10.2021 04:05:29,0,
08.10.2021 03:05:29,0,
08.10.2021 02:05:29,0,
08.10.2021 01:05:29,0,
08.10.2021 00:05:29,0,
07.10.2021 23:05:29,0,
07.10.2021 22:05:29,0,
07.10.2021 21:05:29,0,
07.10.2021 20:05:28,0,
07.10.2021 19:05:28,0,
07.10.2021 18:05:29,2890,
07.10.2021 17:05:28,19800,
07.10.2021 16:05:29,40380,
07.10.2021 15:05:29,68890,
07.10.2021 14:05:28,85350,
07.10.2021 13:05:28,96230,
07.10.2021 12:05:29,77930,
07.10.2021 11:05:29,81760,
07.10.2021 10:05:29,84630,
07.10.2021 09:05:29,52960,
07.10.2021 08:05:29,29420,
07.10.2021 07:05:29,7350,
07.10.2021 06:05:29,40,
07.10.2021 05:05:29,0,
07.10.2021 04:05:29,0,
07.10.2021 03:05:28,0,
07.10.2021 02:05:29,0,
07.10.2021 01:05:29,0,
07.10.2021 00:05:29,0,
06.10.2021 23:05:29,0,
06.10.2021 22:05:29,0,
06.10.2021 21:05:29,0,
06.10.2021 20:05:29,0,
06.10.2021 19:05:29,0,
06.10.2021 18:05:29,3400,
06.10.2021 17:05:29,28110,
06.10.2021 16:05:29,64720,
06.10.2021 15:05:29,95650,
06.10.2021 14:05:29,117840,
06.10.2021 13:05:29,129620,
06.10.2021 12:05:29,109230,
06.10.2021 11:05:29,28020,
06.10.2021 10:05:29,27170,
06.10.2021 09:05:29,42150,
06.10.2021 08:05:29,31740,
06.10.2021 07:05:40,5450,
